,title,review_name,review_date,review_score,review_text
3465,FG Food Labs,Stefan1209,"December 19, 2016",5,"We loved: the friendly staff, they are polite and accessible. The cosy restaurant with an open kitchen. The food was delicious, perfectly cooked and interesting from A to Z. We did not loved: the chairs are high with few support for your back. At the...More"
3466,FG Food Labs,tariqw2013,"November 15, 2016",5,Cuisine at an entire different level...service was superb and all dishes showed tremendous attention to detail...a must try restaurant
3467,FG Food Labs,williambQ2865OD,"November 9, 2016",3,"At such a fine dining Michelin star restaurant you would expect mind blowing food and really good service. While the overall service was not bad, the food took too long to arrive; for the first dish we waited for over an hour! Even before we...More"
3468,FG Food Labs,Martin0NZ,"October 28, 2016",5,The best meal I have had in a long long time. It was amazing from start to finish. Food and wine matched perfectly. Attention to detail and methods used were unique and the liquid nitrogen gin to end the night perfection.
3469,FG Food Labs,jacopattikawa,"October 18, 2016",5,"Good food, good staff. The food did not only taste good, it looks amazing too! I recommend this to everyone!"
3470,FG Food Labs,bentemoent,"October 16, 2016",4,"We had an unforgetable evening with a 9 courses menu. Some om them will we remember, in a good way, the taste off for a very long time. Our favorits was the oyster and the raw tuna. The service was very good. It was a...More"
3471,FG Food Labs,355gilbertv,"September 18, 2016",5,"Very hip restaurant in a tunnel like setting. Very beautifully done. Took the 9 course tasting menu and must say I loved every single course. This is a ""young"" place: high stools, rather loud music, service very casual but correct but boy does it deliver...More"
3472,FG Food Labs,aymanvanb,"September 8, 2016",4,Had a 4-course lunch which was really marvelous. Superbe dishes with great balanced ingredients and a variety of flavors. The nitro dish is a great experience where you have to prepare a part of it yourself.
3473,FG Food Labs,Patti B,"August 30, 2016",4,We made reservations for 19:30 and finished our four course meal at 22:30. The restaurant is fun and informal. You can see the chef and the pastry/dessert chef at work throughout the entire experience. The two servers worked very well together in serving the cpvarious...More
3474,FG Food Labs,LauraDaveJames,"July 31, 2016",5,This restaurant is located not too far from the Central rail station. It is located under some railway arches and has been decorated in a modern industrial theme. The seating is on high tables with comfortable high seats. The very open kitchen is at one...More
3475,FG Food Labs,mrmd2015,"July 17, 2016",5,"The food here is fantastic... the menu give little away so when the dish arrives, it is part of the fun to see what arrives! As our waiter said ""nothing is ordinary at the food labs"" while he carefully presented our Gin and Tonic with...More"
3476,FG Food Labs,MatheusSoldatelli,"July 14, 2016",5,"contemporary, original, expensive; i'd suggest go for a date or business related dinner. Worth a visit! Definitely recommend!"
3477,FG Food Labs,JohndeJong_RDAM_NL,"July 13, 2016",5,"Some time ago I had a business dinner in this place and I wasn't really impressed. This time I invited two friends and the four of us really had a super lunch. All of it was really very nice and the selected wines, nicely fit...More"
3478,FG Food Labs,danielvmr,"June 23, 2016",5,"Really nice restaurant, friendly staff and excellent food! The surroundings are not so welcoming but it really deserves a visit! If you are looking for very good food, in an casual environment, this is one of the best options in Rotterdam."
3479,FG Food Labs,LeslieNL,"June 2, 2016",4,very attentive service and a casual approach to fine dinning. Not snobbish at all Food is excellent and gave a free CD when leaving. Love the slushie too. highly recommended
3480,FG Food Labs,DutchCarioca,"April 28, 2016",5,"This was one of the most enjoyable restaurant visits I have ever experienced worldwide. Very creative food in taste and presentation while in a quite informal setting. They have the 'zeitgeist' absolutely right. Service is very pleasant and knowledgeable, in an accessible Rotterdam way. Background...More"
3481,FG Food Labs,Eleftheria K,"April 14, 2016",5,"It's not just that the food is amazing, surprising & experimental. This is proper care and hospitality. The right amount of attention without being annoying or too formal :) Totally recommended!!!"
3482,FG Food Labs,pigroHK,"March 27, 2016",5,"Impressive food and attentive service both contributed to the wonderful experience. The location is not close to tourist area but not difficult to find. The dishes though ""molecular"", still provides impressive aroma and taste and clear hints of its origin. We particularly enjoyed the experience...More"
3483,FG Food Labs,67bramc,"March 21, 2016",5,The location of the restaurant is unusual but the place is friendly and the food and dining experience are second to none. Even a regular 'lunch menu' lunch will take an hour and a half at least though (I am not sure if they can...More
3484,FG Food Labs,640indyl,"February 28, 2016",5,"This is as informal as Michelin star dining gets. Fast and attentive service, with great food. It's a bit of the same if you've eaten at Ivy/FG, but the price and the time spent here are much better"
3485,FG Food Labs,RobertvdA,"February 15, 2016",5,"Went for diner with a friend on a Friday evening. Restaurant had the right feel: well received (simple things like opening the door) but not overdone, nice atmosphere. Just went for the chef's menu with accompanying wines. Really no need to go a la carte....More"
3486,FG Food Labs,chlochlochlo,"January 31, 2016",5,"Birthday lunch with friends - we added an extra dish ""Nitro"" to experience the ""Lab"" concept, totally spoiled my tastebuds! Savory with sweet at its best"
3487,FG Food Labs,francien2015,"December 23, 2015",5,We had dinner at FG Food labs on a Monday. The place still had the right ambiance : easy going with considerate personal attention. We ordered the 5-course meal and the amuse already was mind-blowing: custard with biological foie gras. Every course had a traditional...More
3488,FG Food Labs,mandyclogs,"December 11, 2015",5,"My husband and I were given a gift voucher for our wedding and we redeemed it this last summer. We were there on a Saturday afternoon and fortunately for us, FG's sister, Gabi, was our server and she was fantastic! The service is relaxed so...More"
3489,FG Food Labs,marcov262,"November 28, 2015",5,"Went here for Sunday lunch. Francois himself was running the kitchen, and trying a few new things - we even got an extra course in the process. And like in FG Restaurant, the gin & tonics are a special treat here. All in all a...More"
3490,FG Food Labs,327ibrahimy,"November 26, 2015",2,"I find it difficult to tell this, but in the end you visit a restaurant for the food. Despite of the nice atmosphere at FG Food Labs, the good service and art-like plates, the food itself was really poor in taste and preparation. I expected...More"
3491,FG Food Labs,WimBreeman,"November 25, 2015",5,By far the best restaurants in town! Exclusive food and superb service! Notting better in R'dam. FG restaurant and FG foodlabs. This foodlab has exceeded our expectations! Great evening! A definite Must Go for gastronomic interested!
3492,FG Food Labs,William H,"October 29, 2015",5,"Over 106 Gins to choose from, which is always a good start!! The food was a indescribable pleasure that still leaves me thinking what day this week can I go back. Everything has been created with a hedonistic approach to serve you an unforgettable meal....More"
3493,FG Food Labs,Sebastian D,"October 29, 2015",5,"I came with 3 friends and was served a meal to never forget. Francois took it upon himself to impress us. Personal table service, extra courses thrown into our already lavish 6 course meal and then the teaspoons of caviar at the end made it...More"
3494,FG Food Labs,1Ilovethis1,"October 27, 2015",5,The food here is out of this world!! Don't miss this opportunity to dine here and take them up on the wine paring. The head chef Francois hosted us and is passionate about his craft and it shows. Fell in love with every dish!
3495,FG Food Labs,vrancken2015,"October 19, 2015",4,Nice building and interesting interior. High tabels and chairs with extra attention for the ladies (handbags on the chairs). We asked for a negroni but they didn't know what that was. Actually this was absolutely not a good choice because of the excellent (70) super...More
3496,FG Food Labs,Andreajaja,"October 8, 2015",5,We had a special occasion and decided to eat at FG Foodlabs. I ate here before and also in his 2** restaurant at Lloydstraat. One person already ate at FG Noodle Bar (opened the end of september 2015) and the other two ate 2x times...More
3497,FG Food Labs,Nick C,"September 27, 2015",3,"I went there with a friend for dinner. We had the 7 course tasting menu. We had a good time, but I would never go again. Three of the courses were surprisingly similar. A fillet of fish with a mush of some vegetable and a...More"
3498,FG Food Labs,flyingdutchman06,"September 19, 2015",5,"This is a gem! When the amuse is so delicious you want to order seconds, you know you're in for a treat. We had the surprise many, and a surprise it was. It even involved liquid nitrogen to freeze-dry fresh herbs for the yoghurt ice...More"
3499,FG Food Labs,Alex B,"September 18, 2015",5,"A work colleague of mine took me to teh Food Labs for dinner. Not expecting too much from a Rotterdam establishment , I was absolutely stunned ! I have never experienced such an unconventional yet brilliantly prepared (and served !) 5 course meal. Talk about...More"
3500,FG Food Labs,MassimilianoCorr,"September 4, 2015",5,We went to food labs curious to try the second restaurant of Chef Geurts. After several times at the main restaurant we wanted to see what Francois and his staff could do in a different environment. The restaurant has got a nice post-industrial look and...More
3501,FG Food Labs,Emilio082,"August 31, 2015",5,"Welcomed by the chef himself, our experience in FG Foodlab couldn’t start better! As the weather was great we had a nice aperitif on the terrace, but also inside it looks amazing: wide range of well-presented gins, ham drying at the ceiling, and an open...More"
3502,FG Food Labs,rliem,"July 8, 2015",3,"the other day we visited the second restaurant of Chef Francois Geurts in Rotterdam with good friends. We all ate at Ivy (now FG) before and expectations were high. after an apperitive, we all ordered a six course surprise menu. to cut things short, we...More"
3503,FG Food Labs,Gl0betr0tter21040725,"July 8, 2015",5,The atmosphere at this restaurant is cool - it is in an old refurbished metro station with big doors that open to the outside. The service was very attentive once we got started- party of six of us sat right by the kitchen which was...More
3504,FG Food Labs,jgbos77,"June 23, 2015",5,We were out with friends and we booked a table at FG Food Labs. In all honesty we weren't even aware this restaurant holds a Michelin star but the food spoke for itself. We opted for a six course Chef's dinner and each course has...More
3505,FG Food Labs,S_J_Marcelis,"June 7, 2015",5,Amazing good and kindest staff ever! We stopped by to sit in the sun and were treated to a free breakfast with the staff as they were getting ready to open the restaurant for lunch service.
3506,FG Food Labs,Agusparty,"May 19, 2015",5,This restaurant is really a great experience. Atmosphere invites you to enjoy a pleasant evening. Each of the dishes is a real artistic work. The quality of the food is excellent. Staff are really friendly and professional.
3507,FG Food Labs,736runej,"May 12, 2015",5,"We have visited this amazing place two times recently and were equally happy with the experience at both occasions. The scenery is rustic, intimate and you immediately get the feeling that this is going to be something special. You have the kitchen right in front...More"
3508,FG Food Labs,Devon U,"April 30, 2015",5,"My friends and I had tried getting in at another restaurant called Fred's earlier in the day but we were unable to. The server there suggested FG Food Labs, and I am so thankful she did. My two friends and I went for the chef's...More"
3509,FG Food Labs,alvina77,"April 28, 2015",4,"This review is based on the time we went to FG Food Labs One week before it scored it's Michelin star. Things were probably ok and I guess the price was ok. (My only pet peeve was the WC, if nobody opens the door for...More"
3510,FG Food Labs,Alberto G,"April 23, 2015",2,"It takes too long to get what you ordered, which is not excellent by the way. The place is nice but a lot of smoke comes from kitchen which is open to the room, making you bad smelling. Very small portions. Never again!"
3511,FG Food Labs,Geraldine N,"March 23, 2015",2,"Went with my husband and son the other eve. Interesting building. But was not impressed by the food. We took the 5 course surprise menu. Apart from the lamb dish, which had colour. The rest was nicely presented, but it was all beige in colour...More"
3512,FG Food Labs,Adrian_Amk,"March 13, 2015",4,"Me and my girlfriend have been to FG Food Labs during the Restaurant week in Rotterdam. In the beginning the restaurant looks more like a urban bar, rather than a fine restaurant. We have read a lot of negative critics about the Service. After our...More"
3513,FG Food Labs,0rangeBlossom,"February 17, 2015",2,"Went there for Valentines, we had the Valentines Tasting Menu at EUR 125 each. The highlight - hilarious - was that waiters eat kebabs with Ketchup & Mayo from supermarket - we were still having our meal when most waiters sat together at a table...More"
3514,FG Food Labs,BdO2014,"November 10, 2014",4,My girlfriend took me to FG Food Labs for my birthday dinner. Needless to say I had no expectations what so ever since I had never even heard of the place. I was pleasantly surprised! The staff was very attentive and knowledgeable. Some of the...More
3515,FG Food Labs,CranberryFizzOnTour,"October 22, 2014",3,Maybe I was expecting too much from this place but I came away feeling that it was trying too hard to be trendy and I missed the personal connection with the service staff. The food was good (special mention for the gorgeous bread!) although I...More
3516,FG Food Labs,mariaV468,"October 21, 2014",3,"we ate the six course menu on a Sunday evening. First the pros of this restaurant. Vibe is great, relaxed, with nice lighting and music First course was very good, excellent tom kai with perfectly cooked haddock Second course was again a white fish with...More"
3517,FG Food Labs,NobRotterdam,"September 30, 2014",5,"Francois Geurts, the leading 'molecular chef' in the Netherlands opened a new (seccond) restaurant in Rotterdam, called FG Food labs. it's easy going, hip and very affordable. We had diner for two for less then € 100,- including wine and water. We loved the atmosphere...More"
3518,FG Food Labs,aymanvanb,"September 1, 2014",5,"FG Food Labs is a great concept by chef Francois Geurdts where you will spoil your senses and of course your taste. Surprise yourself with the unique dishes and food combinations inclusing the great wines. Make sure you're not surprised by the prices, it's expensive...More"
3519,FG Food Labs,dankertv2014,"August 30, 2014",5,We went there when the second restaurant of François Geurds hardly opened beginning of this year. François himself was there showing his excitement about this new addition to his culinary journey in Rotterdam. As was to be expected the good food and wines were a...More
3520,FG Food Labs,_Da83Di_,"August 25, 2014",3,"For a restaurant that has already built up a lot of fame for being experimental (even featured in Huntington Post), and which has the FG as a patron, I really expected quite something. Perhaps this was my mistake, but the FG Food Labs did not...More"
3521,FG Food Labs,Bart_E540,"June 22, 2014",2,"Joined a group of delegates for a dinner in the Katshoek Food Lab. Had expected some truly innovative tastes, but was served just about ok but fairly traditional dishes. The only innovation being that the (mini) steaks in our 5 course dinner originally arrived without...More"
3522,FG Food Labs,Brees,"May 13, 2014",5,"FG restaurant (the former Ivy) is ranked #1 for Rotterdam forsome time now. Recently, they opened a 'FG Food Labs' sister in the centre of Rotterdam. No menu yet on the website, no idea of how experimental or expensive it would be, we couldn't help...More"
3523,HMB Restaurant,François S,"September 1, 2020",3,"Full course dinner, five dishes, very good food...but service way too slow...we complained but got no improvement... In the mean time they kept pouring the wine...speaking of which, the white wines are served way too warm though we were told 8°, it was not, and we had four bottles...
I don't know if the confinement had anything to do with it, but the the staff (students...!?) doesn't seem to be very qualified, notably for the wine...(sorry but I am a wine producer).
Finally, in a place aiming to attract international customers, the staff should show more empathy and warmth...nobody noticed when we left...especially given the amount charged...we don't expect to be kissed and hugged but still..."
3524,HMB Restaurant,EC30,"July 1, 2020",1,"I wanted to order takeaway from HMB for a friend living in Rotterdam to celebrate his birthday. Instead of trying to help, the HMB staff were passive, slow and brief in their responses to my enquiries. It took them almost a week to respond to my first email and never replied to my second email. I had to call from abroad to ask for the details of arranging takeaway. Then I switched to contacting them via Whatsapp, as recommended by the staff on the phone. Yet the staff were slow and brief in their replies. The only time I got an immediate response from them was after I'd placed an order. But it was because the chef thought I was ordering for 4 people, while I was actually ordering a 4-course meal for one person. When I wanted to clarify the payment method, they simply stopped replying. How rude. I had a very unpleasant experience with HMB. A note for them is: If your restaurant does not want to offer takeaway service, then do not even offer in the first place. And if overseas order is not possible, then simply reply to explain."
3525,HMB Restaurant,jdstewart79,"June 26, 2020",5,"Was passing by, looking for lunch spot. Managed to get the last table. Food is excellent quality, Asian fusion; well presented, good quality, good service. Not cheap, but very good. Will return!"
3526,HMB Restaurant,Aroundtheworld202,"December 26, 2019",4,"Walking in rather late and without reservation , you sometimes get less availability from the staff. Absolutely not our experience at this restaurant. Welcomed and full attention was given. The food was well prepared, nicely presented and very tasty and all accompanied with some good wine .Definitely a place to return."
3527,HMB Restaurant,483hansv,"December 10, 2019",4,"The quality of the food is superb and we had a great dinner. The sweetbread is really to die for! Also we had a great selection of wines. A small portion of fries for €6 is too much, should just be included in the price. That was a bit of a disappointment."
3528,HMB Restaurant,783AndrewT,"December 8, 2019",4,"We dined here during a visit to Rotterdam, looking for somewhere special for our last night in the city. This restaurant with attractive decor and river views fulfilled our criteria. We were nicely greeted and seated in a quiet corner table. Food commenced with amuse bouche tasters, all good and a nice greeting. The parmesan cream filled choux especially good.

Shared starters of oysters with ginger, Dutch shrimp croquettes and beef spring rolls were all tasty and beautifully presented.  

For mains we chose a fillet of sole with beurre blanc sauce and sweetbreads.  Again, both dishes were lovely and fresh and well executed. 

Another pre dessert amuse of small ice cream comes with sorbet and apple were refreshing.

Desserts of banana tiramisu and mandarin sorbet with chocolate were a nice finish to the meal.  Coffee and madeleines were served after.

We chose a good 2016 Mercurey from the large wine list, the 2015 vintage noted on the list wasn't available.

Service was generally good although a little slow and inattentive towards the end of the meal.  We would return again however and recommend."
3529,HMB Restaurant,Ingeborg_NL81,"November 17, 2019",5,"Excellent food and a nice ambiance. The place has a fancy look. The food is very tasty, and the accompanying wines that we had were truly excellent! The service was a bit slow after we were just seated, but improved later on."
3530,HMB Restaurant,Jax_Lea,"September 19, 2019",5,"We visited here this evening as we were in town for a conference. There were 8 in our party. The menu was chosen for us by our host (6 course). All of the food was beautifully presented and tasted amazing. I follow a low carb diet and the staff were really attentive to this and even provided me with an ice cream... made out of cheese!
If you like fine dining this is definitely recommended. I thought we were well looked after by the staff."
3531,HMB Restaurant,sdma04,"June 19, 2019",1,"Ate there with my husband but we vowed never again. Beautiful decor, very classy and the menu while being expensive had tasty food. I wouldn’t mind paying for it but the dreadful service simply was too much, by the owner no less!!! The entire time the owner, ignored all of the “regular” customers but tripped over herself to shower attention on the “special” customers (3 different tables). It became comical to watch the rest of us in the restaurant to get her attention to fill up with water or another glass of wine. It became infuriating when more than 20 minutes went by and having to stand up and walk over to catch her attention. 

At the end of the meal, I expressed my disappointment with the experience and the clear preferential treatment to the special tables. Rather than acknowledging it and trying to make amends; she stated that yes, this did happen but these people were more regular customers so she would treat them better!!! I could not believe what was being said. Not only admitting it but feeling that the poor treatment of the other customers was okay because this “two tiered” system of special vs regular guests. 

As much as I liked the decor and food, NEVER will I pay money to a place that intentionally treats me less than another paying customer. Ridiculous! 

Anyone who goes there and is not one of the special group- be warned you will not be treated particularly well and still walk out with a bill of more than 230 euros for two people!"
3532,HMB Restaurant,RoddyPayne,"May 28, 2019",5,"treated by by rich friends, we had the 4 course Euro 65 menu. It was delicious and beautifully presented with exciting textures and flavors. One of the best meals I have had in a long time. I think you need to book as this place is popular and be prepared to spend money as it is not cheap - but it is worth it if you like food. 

I did not have wine - off the booze for 4 years now - but my hosts had some yummy wine by the glass - not cheap, but well presented and discussed with the wine master.

The service is Dutch so don't expect any fawning or groveling - speedy and straight up and down."
3533,HMB Restaurant,Cacatita,"May 24, 2019",5,We had early birds dinner with friends here and it was great. The food was excellent and we stayed here till 19.30 . We did not do this before and it is definitely a good choice! Compliments!!
3534,HMB Restaurant,HansELind,"May 17, 2019",3,Had no reservation but a table was fixed quick. A bit confusing menu - no explanation given on sizes of plates so guessed wildly and yes - portions were not large. Beef ordered medium well came medium rare. Ok for one visit but not a...More
3535,HMB Restaurant,Raymon L,"April 7, 2019",5,"We were visiting with 3 people on the 6th of April. Wonderfull experience. I can really recommend the 6 course menu. Quality was excellent, staff was very friendly and could advise on the wines which fitted perfectly to the food. Make sure to make a...More"
3536,HMB Restaurant,Lejla M,"December 25, 2018",5,Great Christmas dinner! 8-course menu with wines to match! All of very good quality! But better than the food was the experience we lived as if we were taken on a trip through the world of tastes with the explanation and personalized service from Thomas...More
3537,HMB Restaurant,Mark123s,"December 15, 2018",3,"Had a nice dinner, but was astonished by the bad service of the staff. On average staff scored below average, with one of the female staff members scoring dramatically low. This staff member simply dumped courses, wines and coffee on the table like you wouldn’t...More"
3538,HMB Restaurant,TJRTravel,"December 10, 2018",5,"Location great, right on Maas. Atmosphere modern and unique. Service was relaxed but good. We had the menu which was 3-4 hours of dining heaven with nice wine. Not cheap but we felt it was worth it."
3539,HMB Restaurant,PDU77,"November 20, 2018",4,"We had dinner on a Wednesday evening. Not too crowded and a cosy atmosphere. We decided on a combination of 4 dishes. All dishes were tasty, the best dish was the fried duck liver, highly recommended!"
3540,HMB Restaurant,FaheemFarooquef,"October 30, 2018",5,"HMB restaurant is an obliged stop (with a RSVP) in the city of Rotterdam. As much as the cuisine in Rotterdam is not bad, the presentation, quality and elaboration of these dishes leave you blown away because it is unexpected. With high attention to details...More"
3541,HMB Restaurant,DrKlahn,"September 28, 2018",3,"We were offered a high table with stools. Not our first choice, but we got a nice view on the kitchen staff and the Erasmus bridge. We had a la carte choices. Some were average, some were excellent. Pretentious waiters. Chantal (the female co-owner) looked...More"
3542,HMB Restaurant,Nico R,"September 3, 2018",4,"This restaurant serves high quality dishes and for my opinion if they can maintain this quality level, it won't surprise me that sooner or later HMB (humming bird) will receive a Michelin star. I was there with a group of four (3 adults, 1 child)...More"
3543,HMB Restaurant,Harry H,"August 24, 2018",4,Excellent parking in the heart of Rotterdam below the restaurant. The elevator stops right in front of the restaurant door. Sitting outside on the terrace for a glass of Campaign is really nice in the early evening sun. We took the five course dinner with...More
3544,HMB Restaurant,Willy C,"June 30, 2018",5,Spent a wonderful evening having dinner and great wine. An excellent place to enjoy your meal looking at the river. Excellent food and service.
3545,HMB Restaurant,rinyk2015,"May 9, 2018",4,Tuesday evening at 18:30 I had a meeting with a good friend. Starter amuses very delightful and tasty. We choose as starter carpaccio and main dish tenderloin tournedos. Very nice but for us to less portion of steak. During our orders I missed from the...More
3546,HMB Restaurant,67bramc,"March 4, 2018",4,We thoroughly enjoyed our dinner here. The food is great and so is the wine (but you have to pick that yourself unless you opt for the menu). Staff is not unfriendly but could be warmer and a bit more attentive. They didn’t show enough...More
3547,HMB Restaurant,gho50,"February 24, 2018",4,We stayed in NHow hotel and wanted to try this restaurant. It looked cool and hip. Dishes were relatively good on a higher price scale. It located in a beautiful area with great view.
3548,HMB Restaurant,lenn1985,"February 7, 2018",5,I visited HMB recently to celebrate my dads birthday and graduation of my girlfriend. At the entrance a kind gentleman took our coats and welcomed us. The place is very spacious and the interiour gives the place a cozy and warm feeling. A kind staff...More
3549,HMB Restaurant,jos l,"January 22, 2018",4,Relaxed atmosphere. We enjoyed a very nice 5 course menu including wine arrangement. Great view at the Erasmus bridge. Recommendable for a company gathering
3550,HMB Restaurant,Christel8,"December 21, 2017",5,Very nice location with an amazing view. Service is very friendly and food is delicious. Restaurant is modern decorated but this perfectly fits in the location where the restaurant is based.
3551,HMB Restaurant,AndersUA,"December 1, 2017",5,"Very nice service, great food and good vibes. Quite full in the evenings. Ribeye is fantastic and especially the fried foie-gras is marvellous!"
3552,HMB Restaurant,Giovanni_nl,"November 30, 2017",5,"Situated at the bottommom ‘the Rotterdam’ which is a bit a shame. Restaurant itself is not very cool in terms of design. We had the 5 course meal and added the extra cheese course. Food was great, not too experimental but the flavours were combined...More"
3553,HMB Restaurant,Emilyata3,"November 29, 2017",5,"Booked table online last minute as our original restaurant cancelled and we were not happy. Now we see why this is a Michelin star awarded restaurant, the French food was delicious and presented as so, and the matching wine pairings were expertly appointed."
3554,HMB Restaurant,Hiranya B,"October 9, 2017",4,The restaurant serves good food. The location is stunning. You can have a very enjoyable evening here.
3555,HMB Restaurant,Boerdam,"September 11, 2017",4,"Perfect location, Great view, Watertaxi stop in front of the place. Staff very friendly and correct. The good is awesome. But busy! Reservations has to be made. A pitty, but go and have a wonderful evening."
3556,HMB Restaurant,Hans S,"September 6, 2017",4,Super diner with good food nice staff and good company. Atmosphere is pleasant and the location nice. Go there and see the activities on the water.
3557,HMB Restaurant,SW80M,"July 27, 2017",4,"Reserved one week in advance, but they only had a luxery bar table. At arrival those were seats at the bar close to their dishwasher. Expected something else. The place looks very neat and cozy. They offered different amuses, the menu is more a tasting...More"
3558,HMB Restaurant,Grazyna_12,"July 12, 2017",5,"Warm, elegant, comfortable and friendly. I loved everything about this place, or though we had only bites from the menu, but definitely the tasty ones, and we were very happy with our choices . Carrot cake/ duck liver mousse/walnut =yummy Pecking duck /spring rolls/ Tuna...More"
3559,HMB Restaurant,atillat2,"July 11, 2017",3,I realized clear difference between a Michelin Star and Michelin recommended restaurant there. Some food were really good wheras some were ordinary. Desserts were interesting in shape but ordinary in taste.
3560,HMB Restaurant,G6031SJchriss,"May 23, 2017",3,"If you like a restaurant with a nice river view and fancy food and mainly looking for a nice atmosphere, this can be a restaurant for a Friday night. Other than that, food is ok and price is high, for someone who has eating in...More"
3561,HMB Restaurant,712robink,"May 13, 2017",5,"What an evening. Our Dutch colleagues had recommended this restaurant. And they were right. Ambience, food, staff - perfect. The restaurant is located on the riverside, and offers an excellent view of the river and the nearby bridge. Outside seating is available. But we wouldn't...More"
3562,HMB Restaurant,aThousandIslands,"May 13, 2017",5,We were one hour late with our reservation but inspite of that we were given a table. The service was excellent a rate of 9/10. It is a place where you can kill time in Rotterdsm and enjoy the food and wine.
3563,HMB Restaurant,2008_Jan,"April 11, 2017",4,"Nice staff, friendly attitude, great view on the harbour, good location, good food and nice presentation."
3564,HMB Restaurant,jemmalamp,"March 29, 2017",5,"I've been to HMB about 8 times, and it never disappoints. Location: it is situated next to the Erasmusbrug, so you have a beautiful view of the water and the bridge. Take a walk around the area before or after, and you can visit the...More"
3565,HMB Restaurant,LaurentPerrier,"March 12, 2017",5,"I recently had diner at HMB and that was a great experience. We were sat at our table, overlooking the river and with a beautiful view of the Erasmus Bridge. The place looks trendy, but the seating comfort was a bit disappointing: great looks but...More"
3566,HMB Restaurant,Evds_NL,"January 28, 2017",4,"Great food at a great place. Certainly in summer advisable to visit this restaurant. Best to visit with larger groups so that you can share, since the portion sizes tend to be on the small size."
3567,HMB Restaurant,atzeverkennis,"January 18, 2017",5,"Went there to celebrate the wife's birthday. Had tried to book a table in HMB couple of times before, without luck. Now we succeeded. It was great. Food is classic with a modern twist, just as we like it. Great quality, superb preparation. Do not...More"
3568,HMB Restaurant,Collette P,"December 19, 2016",5,"Book ahead if you want to have dinner in this amazing place, based under the Nhow Hotel in Rotterdam. The quality of the food is wonderful and the dishes look like small paintings. Great wines too, you can ask for your favourite one or chose...More"
3569,HMB Restaurant,X3477EQpeterv,"September 26, 2016",5,"HMB restaurant is a must when viaiting Rotterdam. Located in Rem Kooshaas' Rotterdam, HMB is excellent dishes, trendy interior design, suburb quality and Rotterdam minded 'no nonsense' service. Reservations are recommended.More"
3570,HMB Restaurant,Geraldine N,"August 22, 2016",4,"Had a wonderful meal here. Only a bit vague to find the entrance. Sat on the beautiful terrace and watched the sun go down and the skylight of Rotterdam appear. From starter, main and chocs with coffee, it is to be recommend. Would love to...More"
3571,HMB Restaurant,NatashaEdwin,"August 21, 2016",4,"Been here before, a year ago and wanted to come back. Friendly attentive staf. Beautiful view of the Erasmusbridge and passing boats. But we visit again yesterday because of the food. And the excellent and brave wine food combination. We had the 4 course surprise...More"
3572,HMB Restaurant,Nickie B,"August 11, 2016",4,A lovely location on the river and we had 4 courses of unusual choice which I wouldn't normally order. A great place with very beautiful and helpful staff who explain each dish and cater for vegans and vegetarians. Worth a visit
3573,HMB Restaurant,Boerdam,"July 17, 2016",5,"Great food, lovely staff, not too expensive comparing the quality, nice wines, great location. Actually is this all you need ! Parking is very poor, so come by public transport(Metro 100 mtr or tram, 100 mtr, or walking or taxi) This place opened up 2...More"
3574,HMB Restaurant,MudsMuds,"July 12, 2016",4,One of the best restaurants in Rotterdam. The menu has a long list and staff is very friendly and decent in taking orders. The service is quick and excellent. Although its little over priced but you wont regret it later. The ambiance is very nice...More
3575,HMB Restaurant,Jeroen S,"July 2, 2016",5,HMB is definitely one of my favourites! Been here about six times. Last time was for my birthday. Eating out with my best friend. HMB for start is great looking. Inside the Rotterdam a modern and stylish atmosphere is created. It is cozy with a...More
3576,HMB Restaurant,leon b,"June 28, 2016",4,"HMB restaurant? A long explanation of lawsuits etcetera. Long story short: HMB is the abbreviation for ""Hummingbird."" HMB is a tastefully decorated restaurant on a great location in 'De Rotterdam' with a beautiful view on the Erasmus Bridge. All well and good, but how is...More"
3577,HMB Restaurant,GaryvE,"June 15, 2016",5,"Business lunch. Great ambience. Restaurant very busy and although the food and service was great, got the feeling that one was being processed through so that the next diner could be seated."
3578,HMB Restaurant,TereD158,"June 9, 2016",5,"If you are in Rotterdam you should not miss this place, beautiful view and the food is amazing! You won 't regreat it! Beautiful place, very nice athmosfere, you have a great view to the Erasmusbridge and you have a wonderful dinner. I came in...More"
3579,HMB Restaurant,aymanvanb,"May 10, 2016",4,"HMB is at the foot of the Erasmus bridge offering a great view and enough parking facilities with many surrounding garages. The food is really divine with many delicious options to choose from. The plates are beautiful, small pieces of art with rich flavours and...More"
3580,HMB Restaurant,Henry L,"April 25, 2016",5,The food is delicious and the service is great! The thing that I really like about this restaurant is that they create a young and fresh look for dining! You also have a great view (erasmus bridge). I would recommend going there when you have...More
3581,HMB Restaurant,Angel1232015,"April 22, 2016",5,"Great surprise menu, great sommelier. Desserts a bit too sweet. Entrees delicious:) we loved the service and wine advice."
3582,HMB Restaurant,ukjules59,"March 26, 2016",4,"this is the old Holland America shipping harbor now fully built with restaurants, hotels, cinema, places of interest. Great just to walk around and take in the view of the water and ships."
3583,HMB Restaurant,Jeffalexandro,"March 15, 2016",5,The great thing about the dishes is that they have many smaller options so you can get a taste of a few different ones. The food is delicious and the staff very friendly.
